,count,id,len,maior,menor,mean,median,predicted
7740,775,11038,1000000,2147483272,-2147483646,1194711,1568540,2
7741,775,11039,1000000,2147481455,-2147478530,-1336169,-137505,2
7742,775,11040,1000000,2147483091,-2147483584,1148265,912144,2
7743,775,11041,1000000,2147483370,-2147483154,-1280000,-419850,2
7744,775,11043,1000000,2147482322,-2147479686,-3301597,-5730402,2
7745,775,11044,1000000,2147476679,-2147480231,-1441761,-2026739,2
7746,775,11045,1000000,2147480178,-2147481548,996060,1674162,2
7747,775,11046,1000000,2147482407,-2147455471,1210465,3175848,2
7748,775,11048,1000000,2147477134,-2147483313,1532726,1496094,2
7749,775,11049,1000000,2147480126,-2147478803,1261458,2731507,2
7750,776,11050,1000000,2147471426,-2147459501,-194729,530870,2
7751,776,11053,1000000,2147483040,-2147482114,-195947,965385,2
7752,776,11054,1000000,2147482697,-2147466484,43202,15119,2
7753,776,11055,1000000,2147480529,-2147477229,263969,1049096,2
7754,776,11056,1000000,2147473806,-2147472899,252571,-697873,2
7755,776,11060,1000000,2147481226,-2147482545,702899,2190762,2
7756,776,11061,1000000,2147482959,-2147482637,-81532,-234141,2
7757,776,11063,1000000,2147481585,-2147476208,-2235281,-4039942,2
7758,776,11065,1000000,2147482729,-2147470186,138181,442649,2
7759,776,11067,1000000,2147483405,-2147480659,49636,-656591,2
7760,777,11068,1000000,2147481275,-2147483587,-944053,-1758832,2
7761,777,11069,1000000,2147479653,-2147483477,62858,1441367,2
7762,777,11070,1000000,2147470075,-2147475907,2729416,5240021,2
7763,777,11075,1000000,2147483412,-2147483354,1754915,4074777,2
7764,777,11076,1000000,2147479439,-2147483635,1394194,2113226,2
7765,777,11077,1000000,2147481491,-2147459287,-877766,-2485203,2
7766,777,11080,1000000,2147476012,-2147473394,1245435,2884046,2
7767,777,11081,1000000,2147479047,-2147481362,-1854108,-2885654,2
7768,777,11082,1000000,2147482184,-2147483629,-1354245,-2811460,2
7769,777,11084,1000000,2147482779,-2147481420,1710578,2659016,2
7770,778,11085,1000000,2147482275,-2147482892,-657707,-1241489,2
7771,778,11086,1000000,2147482745,-2147480690,-1195976,-4800936,2
7772,778,11089,1000000,2147473062,-2147479192,-1036192,-2663265,2
7773,778,11090,1000000,2147473829,-2147475808,322235,-262756,2
7774,778,11091,1000000,2147483626,-2147482458,1572940,1753353,2
7775,778,11092,1000000,2147483473,-2147477598,548865,1156025,2
7776,778,11093,1000000,2147480791,-2147482424,-949478,-1733334,2
7777,778,11094,1000000,2147481520,-2147479030,75795,96607,2
7778,778,11096,1000000,2147479889,-2147481693,1505391,3037739,2
7779,778,11097,1000000,2147477942,-2147456430,-769803,-3137214,2
7780,779,11098,1000000,2147483494,-2147481404,2097413,1472043,2
7781,779,11099,1000000,2147483555,-2147464160,-781391,-987340,2
7782,779,11100,1000000,2147480459,-2147477233,-863234,-1672593,2
7783,779,11101,1000000,2147482667,-2147469661,112161,-1226465,2
7784,779,11102,1000000,2147481395,-2147481907,-797756,-1642208,2
7785,779,11103,1000000,2147482509,-2147482224,928178,1223959,2
7786,779,11107,1000000,2147482229,-2147475256,-82308,1378516,2
7787,779,11109,1000000,2147483491,-2147482565,-980708,-1312555,2
7788,779,11112,1000000,2147480868,-2147476617,-1366093,-2549150,2
7789,779,11113,1000000,2147482337,-2147482428,-1075157,-1871158,2
7790,780,11114,1000000,2147481425,-2147483552,270955,184935,2
7791,780,11116,1000000,2147483615,-2147481982,2041789,4161614,2
7792,780,11117,1000000,2147480663,-2147481258,-1561405,-1870122,2
7793,780,11118,1000000,2147482117,-2147482072,-449342,-336930,2
7794,780,11119,1000000,2147480030,-2147478647,1798694,2757381,2
7795,780,11120,1000000,2147478312,-2147480881,-185823,-255264,2
7796,780,11121,1000000,2147475761,-2147481316,782691,833791,2
7797,780,11124,1000000,2147480280,-2147481399,-24546,-478030,2
7798,780,11125,1000000,2147483504,-2147483471,-255148,957668,2
7799,780,11126,1000000,2147480811,-2147482127,-1567399,-435695,2
7800,781,11127,1000000,2147483224,-2147481656,431988,1291786,2
7801,781,11128,1000000,2147483072,-2147474163,185684,-660491,2
7802,781,11129,1000000,2147483130,-2147483094,740711,1191152,2
7803,781,11131,1000000,2147479446,-2147482394,-1001536,-1929621,2
7804,781,11132,1000000,2147477408,-2147483642,-244435,-2519834,2
7805,781,11133,1000000,2147481297,-2147473536,-981037,312419,2
7806,781,11134,1000000,2147483135,-2147480973,1250882,2265692,2
7807,781,11135,1000000,2147481281,-2147479096,39630,-1511968,2
7808,781,11137,1000000,2147478763,-2147482351,-2755467,-6463085,2
7809,781,11138,1000000,2147480624,-2147479890,1107247,2395748,2
7810,782,11139,1000000,2147482845,-2147480908,1132604,3183057,2
7811,782,11140,1000000,2147475437,-2147475904,-2705031,-5779689,2
7812,782,11141,1000000,2147476093,-2147478685,83428,918406,2
7813,782,11142,1000000,2147482162,-2147478149,370163,1114869,2
7814,782,11144,1000000,2147482907,-2147480085,1029047,1911764,2
7815,782,11145,1000000,2147481170,-2147483330,1279393,2312009,2
7816,782,11146,1000000,2147479069,-2147480262,-947715,246577,2
7817,782,11147,1000000,2147479652,-2147472889,-384253,678392,2
7818,782,11149,1000000,2147464306,-2147479071,2819291,4541719,2
7819,782,11150,1000000,2147480556,-2147474842,1409424,2193587,2
7820,783,11151,1000000,2147482703,-2147468630,620377,1643233,2
7821,783,11152,1000000,2147476370,-2147482702,-1058164,1289421,2
7822,783,11153,1000000,2147482327,-2147481933,-823077,-1872144,2
7823,783,11154,1000000,2147473241,-2147481752,243554,-1155857,2
7824,783,11155,1000000,2147481995,-2147481197,-311041,664063,2
7825,783,11156,1000000,2147476498,-2147481946,147723,-8631,2
7826,783,11157,1000000,2147480680,-2147471724,287605,-750288,2
7827,783,11158,1000000,2147482778,-2147478058,145854,2117995,2
7828,783,11159,1000000,2147482802,-2147481336,303454,-786990,2
7829,783,11161,1000000,2147483553,-2147482948,1890989,1788380,2
7830,784,11162,1000000,2147483230,-2147480706,-1684908,-2555997,2
7831,784,11164,1000000,2147481187,-2147482539,571465,-1006407,2
7832,784,11165,1000000,2147470983,-2147479606,-172480,-306068,2
7833,784,11166,1000000,2147469117,-2147475822,-35509,-3063899,2
7834,784,11167,1000000,2147482537,-2147480445,1762110,4195187,2
7835,784,11168,1000000,2147480753,-2147467077,-116091,154272,2
7836,784,11169,1000000,2147481955,-2147482249,-574429,-1832463,1
7837,784,11171,1000000,2147463928,-2147476245,-853416,-1254862,2
7838,784,11173,1000000,2147482243,-2147482376,983983,899915,2
7839,784,11174,1000000,2147480138,-2147482304,-1744469,-4881088,2
7840,785,11175,1000000,2147481007,-2147478177,884959,1960549,2
7841,785,11176,1000000,2147481390,-2147474542,2860509,4736398,2
7842,785,11177,1000000,2147477802,-2147480902,33483,-359819,2
7843,785,11178,1000000,2147472182,-2147482985,-453517,-514969,2
7844,785,11179,1000000,2147479866,-2147472740,544222,1559734,2
7845,785,11180,1000000,2147483545,-2147482577,-541488,-1107455,2
7846,785,11181,1000000,2147476018,-2147481554,-1386925,-2972151,2
7847,785,11183,1000000,2147482495,-2147474691,3905751,7663433,2
7848,785,11185,1000000,2147476681,-2147483168,-1482607,9594,2
7849,785,11186,1000000,2147479353,-2147478849,-2548039,-4351365,2
7850,786,11187,1000000,2147473109,-2147483164,-2224721,-4008628,2
7851,786,11188,1000000,2147482875,-2147478594,-1640905,-2045807,2
7852,786,11189,1000000,2147478300,-2147481943,461686,-424027,2
7853,786,11192,1000000,2147480069,-2147481185,481508,413885,2
7854,786,11193,1000000,2147481439,-2147480776,-854994,-1424841,2
7855,786,11197,1000000,2147480132,-2147482476,273011,-584246,2
7856,786,11199,1000000,2147481823,-2147474053,-352626,-2086837,2
7857,786,11201,1000000,2147479029,-2147473785,970696,1338451,2
7858,786,11205,1000000,2147476678,-2147467755,-2281553,-4863047,2
7859,786,11207,1000000,2147475131,-2147470653,125098,744040,2
7860,787,11208,1000000,2147478664,-2147469024,-507336,-668318,2
7861,787,11209,1000000,2147482697,-2147479222,1526487,1647547,2
7862,787,11211,1000000,2147479959,-2147476073,479496,-903685,2
7863,787,11212,1000000,2147483558,-2147481207,-1983544,-1552952,2
7864,787,11214,1000000,2147475494,-2147483329,-1222259,-2487038,2
7865,787,11215,1000000,2147483112,-2147483500,1423965,669432,2
7866,787,11216,1000000,2147483171,-2147482776,-899433,-3163921,2
7867,787,11217,1000000,2147483464,-2147480545,-576014,-1370757,2
7868,787,11219,1000000,2147469760,-2147476339,2636598,5058875,2
7869,787,11220,1000000,2147475138,-2147478723,2324168,2891346,2
7870,788,11221,1000000,2147483360,-2147477829,1039585,725748,2
7871,788,11222,1000000,2147481233,-2147479676,-119290,-1052727,2
7872,788,11224,1000000,2147480640,-2147475010,-388980,-2258662,2
7873,788,11225,1000000,2147482732,-2147478148,-758558,-1505664,2
7874,788,11227,1000000,2147481546,-2147483512,-1155516,-2450117,2
7875,788,11228,1000000,2147474458,-2147476605,123595,697535,2
7876,788,11229,1000000,2147469233,-2147483440,672154,-266980,2
7877,788,11230,1000000,2147478081,-2147482317,1755006,3423837,2
7878,788,11231,1000000,2147455720,-2147475903,1063521,1582959,2
7879,788,11233,1000000,2147483105,-2147481201,1857671,3211910,2
7880,789,11234,1000000,2147482371,-2147480967,2571670,3526760,2
7881,789,11236,1000000,2147479753,-2147476493,782911,-921345,2
7882,789,11237,1000000,2147483257,-2147482738,-4121234,-8626793,2
7883,789,11238,1000000,2147478217,-2147464354,1465304,2286110,2
7884,789,11243,1000000,2147474607,-2147468017,110864,171692,2
7885,789,11245,1000000,2147478073,-2147483191,-1883312,-2963371,2
7886,789,11247,1000000,2147471658,-2147481915,1077804,2311571,2
7887,789,11248,1000000,2147477119,-2147479261,-730937,-34810,2
7888,789,11249,1000000,2147481696,-2147460194,756198,1304659,2
7889,789,11250,1000000,2147480734,-2147477412,-925777,417053,2
7890,790,11251,1000000,2147482791,-2147481922,1680445,2085555,2
7891,790,11252,1000000,2147482707,-2147478281,-517445,613331,2
7892,790,11253,1000000,2147480074,-2147480958,953733,2296073,2
7893,790,11254,1000000,2147481412,-2147477722,917087,1723083,2
7894,790,11256,1000000,2147453732,-2147483603,538893,1130650,2
7895,790,11258,1000000,2147480629,-2147482318,-388595,-2005519,2
7896,790,11259,1000000,2147480447,-2147478706,-1220888,-3509041,2
7897,790,11260,1000000,2147472031,-2147480256,1279675,377602,2
7898,790,11261,1000000,2147483076,-2147480331,1539310,3907533,2
7899,790,11263,1000000,2147480556,-2147469750,92972,-651199,2
7900,791,11264,1000000,2147473803,-2147483194,1731277,2838792,2
7901,791,11265,1000000,2147481234,-2147482920,-467878,-839870,2
7902,791,11267,1000000,2147481624,-2147462316,-1361350,-2622469,2
7903,791,11270,1000000,2147481324,-2147477871,-1515798,-4186107,2
7904,791,11271,1000000,2147478923,-2147482599,-1447689,-2778170,2
7905,791,11272,1000000,2147483236,-2147478972,161000,317821,2
7906,791,11273,1000000,2147460168,-2147480333,-635001,-1352274,2
7907,791,11275,1000000,2147483557,-2147480518,-2108651,-4060360,2
7908,791,11277,1000000,2147480025,-2147477118,1441238,2142618,2
7909,791,11282,1000000,2147476655,-2147477936,1718577,2803676,2
7910,792,11283,1000000,2147483433,-2147479094,-1011922,-2272636,2
7911,792,11284,1000000,2147482740,-2147482064,-690009,-1582786,2
7912,792,11286,1000000,2147478621,-2147482930,-854794,-758098,2
7913,792,11287,1000000,2147476817,-2147480922,-1200004,-734045,2
7914,792,11288,1000000,2147480406,-2147483479,2224126,5511690,2
7915,792,11289,1000000,2147483543,-2147481287,-1389468,-3702044,2
7916,792,11290,1000000,2147480853,-2147482694,-1529719,-1435016,2
7917,792,11291,1000000,2147482401,-2147482700,-1254143,-943340,2
7918,792,11292,1000000,2147481437,-2147478527,-642867,-1753596,2
7919,792,11293,1000000,2147480351,-2147480151,1000165,1895979,2
7920,793,11294,1000000,2147482187,-2147478891,-1238313,-3736680,2
7921,793,11296,1000000,2147480895,-2147477423,232684,-186927,2
7922,793,11298,1000000,2147481149,-2147482043,-567145,-1987382,2
7923,793,11299,1000000,2147476867,-2147477210,1275638,2671321,2
7924,793,11300,1000000,2147480161,-2147479283,2384788,5079650,2
7925,793,11301,1000000,2147482521,-2147477361,332887,1252188,2
7926,793,11303,1000000,2147473770,-2147476163,891086,99989,2
7927,793,11304,1000000,2147480682,-2147480619,554924,590972,2
7928,793,11306,1000000,2147483519,-2147482995,-1369869,-1410739,2
7929,793,11307,1000000,2147476458,-2147479136,1409421,2422963,2
7930,794,11309,1000000,2147476251,-2147476083,-474347,-1130774,2
7931,794,11310,1000000,2147482570,-2147476972,265178,-426458,2
7932,794,11313,1000000,2147476296,-2147482662,753378,1941930,2
7933,794,11314,1000000,2147474819,-2147482582,-94561,164714,2
7934,794,11315,1000000,2147482454,-2147474493,-753628,196571,2
7935,794,11317,1000000,2147471173,-2147479372,-430850,677592,2
7936,794,11318,1000000,2147473452,-2147482174,1001582,1771650,2
7937,794,11319,1000000,2147482286,-2147473130,1272618,2910421,2
7938,794,11320,1000000,2147479460,-2147483328,-2319011,-5889868,2
7939,794,11321,1000000,2147479931,-2147483269,632233,-272767,2
7940,795,11322,1000000,2147479392,-2147467243,1558776,2455012,2
7941,795,11323,1000000,2147482807,-2147483350,-1304775,-3840383,2
7942,795,11325,1000000,2147479118,-2147482124,289615,-454095,2
7943,795,11327,1000000,2147479107,-2147479169,-357415,-1771510,2
7944,795,11328,1000000,2147481670,-2147483458,-753716,-167837,2
7945,795,11330,1000000,2147480059,-2147482904,-69599,236821,2
7946,795,11331,1000000,2147478895,-2147479499,-484719,-516749,2
7947,795,11332,1000000,2147479389,-2147482526,884047,3969988,2
7948,795,11333,1000000,2147480195,-2147476179,498923,1371749,2
7949,795,11334,1000000,2147480975,-2147478775,297073,-1131704,2
7950,796,11335,1000000,2147482089,-2147475936,844937,1281232,2
7951,796,11337,1000000,2147474834,-2147482624,316487,1141803,2
7952,796,11338,1000000,2147482987,-2147474488,904947,-1109984,2
7953,796,11339,1000000,2147479210,-2147480361,837130,1753912,2
7954,796,11341,1000000,2147482075,-2147483086,313374,2313516,2
7955,796,11342,1000000,2147479071,-2147481608,-1661223,-1479337,2
7956,796,11343,1000000,2147481754,-2147480127,1148521,2682490,2
7957,796,11345,1000000,2147482045,-2147481267,-585,413578,2
7958,796,11348,1000000,2147478874,-2147477035,546804,2095723,2
7959,796,11350,1000000,2147481707,-2147483513,-1400321,102261,2
7960,797,11351,1000000,2147481389,-2147475016,143373,-3519855,2
7961,797,11352,1000000,2147482382,-2147477990,1139581,1633662,2
7962,797,11353,1000000,2147478474,-2147478184,-832456,-1604876,2
7963,797,11354,1000000,2147469227,-2147477047,932126,2031486,2
7964,797,11355,1000000,2147481252,-2147483193,116583,621677,2
7965,797,11356,1000000,2147475631,-2147482912,1651343,4466063,2
7966,797,11357,1000000,2147483484,-2147482545,432529,384092,2
7967,797,11359,1000000,2147467917,-2147478807,579955,-582378,2
7968,797,11360,1000000,2147483560,-2147480679,-2336792,-3455277,2
7969,797,11361,1000000,2147474782,-2147480739,1165570,2498701,2
7970,798,11362,1000000,2147480104,-2147480089,1644138,840827,2
7971,798,11363,1000000,2147482629,-2147475424,-1908245,-339856,2
7972,798,11364,1000000,2147483554,-2147482565,163977,400007,2
7973,798,11367,1000000,2147479773,-2147479991,-373451,696354,2
7974,798,11368,1000000,2147479111,-2147480236,-884141,-1442706,2
7975,798,11370,1000000,2147478458,-2147483099,-673525,1228883,2
7976,798,11371,1000000,2147472271,-2147481432,-1318428,-2104129,2
7977,798,11374,1000000,2147481222,-2147481785,993478,550274,2
7978,798,11380,1000000,2147482955,-2147482930,292665,1667179,2
7979,798,11381,1000000,2147481531,-2147481925,-1467222,-1864090,2
7980,799,11382,1000000,2147482502,-2147474795,2415156,2330211,2
7981,799,11383,1000000,2147477695,-2147475318,-1749119,-3716955,2
7982,799,11384,1000000,2147480998,-2147482320,1148777,2665861,2
7983,799,11385,1000000,2147478316,-2147477643,988214,949568,2
7984,799,11386,1000000,2147481547,-2147479140,1564663,3463207,2
7985,799,11387,1000000,2147482874,-2147482671,352995,124700,2
7986,799,11388,1000000,2147480569,-2147479467,-1744467,-2792214,2
7987,799,11389,1000000,2147476738,-2147468336,-11722,-299983,2
7988,799,11390,1000000,2147476444,-2147476313,-1181297,-2165608,2
7989,799,11392,1000000,2147467253,-2147483625,-360574,430686,2
7990,800,11393,1000000,2147481761,-2147479630,-523012,-976636,2
7991,800,11394,1000000,2147466749,-2147482677,-1183484,-3251854,2
7992,800,11396,1000000,2147481125,-2147478397,1186654,3706740,2
7993,800,11397,1000000,2147481853,-2147479230,-687647,-668563,2
7994,800,11398,1000000,2147476251,-2147480431,-219573,-30050,2
7995,800,11399,1000000,2147479309,-2147477273,-2812309,-3434420,2
7996,800,11400,1000000,2147480690,-2147480469,459941,1397435,2
7997,800,11401,1000000,2147483411,-2147482228,-150349,-1001379,2
7998,800,11403,1000000,2147481458,-2147481529,261783,-293662,2
7999,800,11404,1000000,2147465096,-2147469579,245024,-574858,2
8000,801,11405,1000000,2147482602,-2147482642,-1789431,-3934179,2
8001,801,11406,1000000,2147476509,-2147468388,-1988243,-1990985,2
8002,801,11407,1000000,2147480354,-2147483321,744202,2759865,2
8003,801,11408,1000000,2147482120,-2147481844,-650216,-1739938,2
8004,801,11409,1000000,2147480556,-2147478964,-2099294,-2254557,2
8005,801,11413,1000000,2147478454,-2147481417,131713,227628,2
8006,801,11414,1000000,2147468145,-2147481607,1852144,3566342,2
8007,801,11415,1000000,2147482843,-2147478920,642100,3150301,2
8008,801,11418,1000000,2147482645,-2147478364,235035,1967558,2
8009,801,11419,1000000,2147481207,-2147476421,-717409,1472463,2
8010,802,11421,1000000,2147481075,-2147482161,-557037,-1242544,2
